transaction_id,sender_upi,receiver_upi,sender_bank,receiver_bank,amount,timestamp,device_id,location_lat,location_long,txn_type,channel,vpa_age_days,num_prev_txns_24h,avg_amount_7d,failed_pin_attempts,is_recipient_new,same_device_flag,merchant_category
txn_1008347,6503833129@okhdfcbank,8813808587@gpay,HDFC,ICICI,151.68,2025-07-20 11:14:20,dev-jn1u4n4ptv,28.106823,77.250663,payment,app,564,0,154.56,0,0,1,travel
txn_1008348,6431004781@upi,9381365017@bhim,HDFC,YES,6.91,2025-10-03 00:22:02,dev-514ywt190m,28.622937,77.976037,payment,collect,676,0,12.35,0,0,1,recharge
txn_1008349,9493198210@okicici,7370650198@upi,ICICI,HDFC,479.1,2025-09-29 05:20:16,dev-lyhfb6nhg5,28.255309,76.413891,payment,qr,718,0,1285.47,0,0,1,travel
txn_1008350,7914725802@phonepe,8782422999@upi,KOTAK,YES,19.45,2025-09-16 17:07:33,dev-om1tg86s3l,29.156268,76.841919,request,qr,157,0,17.52,0,0,1,recharge
txn_1008351,9919261295@upi,7977636089@upi,UTIB,SBI,143.68,2025-10-02 08:12:34,dev-i4qomd1x1p,29.101731,77.269139,payment,app,914,0,129.87,0,0,1,food_delivery
txn_1008352,7796526385@okutib,9152391198@phonepe,UTIB,HDFC,72.4,2025-09-29 03:36:15,dev-zj6d3or729,28.44174,77.179535,payment,app,154,3,59.53,0,0,1,recharge
txn_1008353,6058634067@okicici,6104883299@okyes,ICICI,YES,31.75,2025-08-02 07:37:47,dev-yn0y3tgmkl,26.488218,76.55191,payment,app,37,2,57.5,2,0,1,travel
txn_1008354,7655453840@okyes,8522591910@amazonpay,YES,KOTAK,124.55,2025-09-21 09:07:14,dev-kyqs5yf3js,27.844458,78.125475,payment,app,99,1,139.79,0,0,1,bill_payment
txn_1008355,7056783917@amazonpay,9732960769@okbob,IDBI,BOB,71.73,2025-09-26 07:27:56,dev-al8qdhut1u,28.045792,77.590536,payment,qr,180,0,107.65,0,0,1,grocery
txn_1008356,7625344368@amazonpay,8972622649@upi,SBI,SBI,40.13,2025-08-03 14:32:53,dev-wvsyh9how9,28.284069,77.180266,payment,app,336,0,35.9,0,0,0,fashion
txn_1008357,6180353816@amazonpay,8456433331@upi,IDBI,HDFC,30.68,2025-08-29 08:58:11,dev-7mqebur1dq,28.23266,76.436259,payment,app,552,2,25.09,2,0,0,others
txn_1008358,7607556063@upi,6471057526@gpay,ICICI,YES,25.52,2025-09-29 06:04:55,dev-3q43nz13vl,28.307869,76.207998,payment,app,371,2,7.3,0,0,1,bill_payment
txn_1008359,6214730315@upi,9419838514@okpnb,SBI,PNB,527.08,2025-09-16 14:22:29,dev-653b2882it,28.243671,77.28834,payment,app,215,1,1135.14,0,0,1,others
txn_1008360,8729542082@okyes,6599896373@paytm,YES,BOB,12.38,2025-10-01 17:20:40,dev-mfncf5k0a0,28.489402,77.157635,payment,app,1032,2,7.95,0,0,0,grocery
txn_1008361,9931985995@bhim,8592801291@okicici,IDBI,ICICI,89.42,2025-10-02 06:44:24,dev-awzdlvmuzq,28.206452,76.831279,payment,app,1064,2,192.92,0,0,1,grocery
txn_1008362,7826635109@upi,6155956973@okutib,HDFC,UTIB,44.16,2025-09-14 11:46:39,dev-03o82xf8gp,28.869605,77.807196,payment,app,237,30,13.63,0,0,1,food_delivery
txn_1008363,7348742518@phonepe,8427941389@upi,SBI,ICICI,20.99,2025-10-05 07:14:33,dev-l2uybn2dba,28.988194,77.516988,payment,qr,68,0,35.62,0,0,0,electronics
txn_1008364,6619813476@phonepe,7828030444@upi,ICICI,SBI,297.01,2025-10-06 14:33:16,dev-syjx6dz6w5,28.544522,76.983089,payment,app,193,1,266.7,0,0,1,fashion
txn_1008365,7289294153@upi,7531052180@okicici,SBI,ICICI,57.41,2025-09-27 01:06:39,dev-ysr9pb5qm5,28.745253,75.908363,payment,app,89,3,42.66,1,0,1,grocery
txn_1008366,7682868631@okbob,7296568501@okkotak,BOB,KOTAK,46.54,2025-09-30 11:24:09,dev-kcuk8h23ez,28.410647,77.872341,payment,collect,62,1,55.86,0,0,1,grocery
txn_1008367,7811365758@oksbi,6328707362@upi,SBI,ICICI,30.17,2025-07-22 17:19:12,dev-xi98pr9849,27.79771,76.769222,payment,app,777,1,27.43,0,0,1,travel
txn_1008368,6319470284@upi,6865716565@okbob,AXIS,BOB,48.19,2025-09-25 16:18:14,dev-nnnrguzkvn,28.973826,77.854728,payment,app,69,0,35.73,0,0,1,utilities
txn_1008369,9859680824@upi,9701921243@upi,ICICI,YES,53.59,2025-09-24 10:32:03,dev-lh2qnby4oh,28.522765,77.630516,payment,app,863,1,67.31,0,0,0,recharge
txn_1008370,7687181224@upi,8727335909@upi,IDBI,SBI,114.22,2025-09-26 09:13:30,dev-qap2ik9egl,28.637172,77.765874,payment,collect,1219,0,90.21,1,0,1,food_delivery
txn_1008371,6026766913@gpay,7248682011@upi,SBI,YES,112.17,2025-07-30 21:40:21,dev-jcmb1eojuz,28.595734,76.875757,payment,collect,230,2,85.5,0,0,1,food_delivery
txn_1008372,6693130329@upi,9581930566@upi,HDFC,BOB,19.6,2025-09-09 02:48:21,dev-e3cmd2sq03,28.792863,77.196679,payment,qr,25,1,22.0,0,0,1,recharge
txn_1008373,7996289143@okaxis,9597639623@gpay,AXIS,KOTAK,21.14,2025-08-15 19:24:46,dev-1m4wuqo13s,28.240359,78.305794,payment,collect,1616,3,18.23,0,0,1,food_delivery
txn_1008374,9445954979@okidbi,6935803562@upi,IDBI,HDFC,141.36,2025-08-05 20:17:54,dev-ayhfxff1sj,28.960468,77.02523,request,app,236,2,226.65,0,0,1,electronics
txn_1008375,8270034911@gpay,6603276753@oksbi,HDFC,SBI,20.96,2025-10-05 12:52:44,dev-tvwvirep1r,29.343734,77.120068,payment,qr,6,0,19.08,0,0,1,food_delivery
txn_1008376,9415780252@phonepe,9776433793@oksbi,KOTAK,SBI,25.8,2025-10-05 02:56:58,dev-n201krgt7k,28.15956,76.795861,payment,app,162,0,28.74,0,0,1,food_delivery
txn_1008377,9435959631@okyes,7783123949@okidbi,YES,IDBI,152.79,2025-09-30 23:04:42,dev-4w0kbrkx3i,27.578867,78.403537,payment,app,283,2,136.88,0,0,1,travel
txn_1008378,6131678708@upi,9234446030@upi,BOB,ICICI,226.24,2025-10-05 16:28:29,dev-12w0ewwhqp,28.428051,76.990771,payment,merchant_sdk,107,4,1.0,0,0,1,fashion
txn_1008379,6739398459@bhim,8480424587@okkotak,SBI,KOTAK,109.14,2025-09-30 11:07:59,dev-kzjgn1gqux,28.148568,76.241005,payment,app,16,0,115.19,0,0,1,others
txn_1008380,7455529626@okhdfcbank,6909475643@upi,HDFC,PNB,114.2,2025-09-29 00:11:09,dev-tbzsquezgu,28.868943,77.66576,payment,app,133,1,158.59,0,0,1,travel
txn_1008381,9143579887@oksbi,9312872375@bhim,SBI,YES,239.55,2025-09-22 13:38:43,dev-3nifm592y9,29.203689,77.084025,request,app,24,0,207.19,0,0,0,utilities
txn_1008382,7513768751@upi,7539997010@upi,BOB,SBI,87.37,2025-08-13 20:55:54,dev-nd6m9wi97x,29.156227,77.953557,payment,app,36,1,83.94,0,0,1,fashion
txn_1008383,7454715212@amazonpay,6926340406@okidbi,SBI,IDBI,130.54,2025-08-24 01:30:52,dev-ge7t3vpi7w,28.922268,76.674362,payment,qr,189,3,34.86,0,0,0,food_delivery
txn_1008384,9104660961@upi,9027001060@upi,UTIB,BOB,67.57,2025-10-01 20:05:33,dev-22ada1o65z,28.596095,77.077716,request,app,110,0,127.93,0,0,1,grocery
txn_1008385,6891231384@upi,8667341414@upi,AXIS,UTIB,24.03,2025-09-24 11:52:49,dev-csboerjg0c,29.952797,77.633106,payment,app,141,2,1.57,0,0,1,recharge
txn_1008386,7460171495@upi,6479594285@phonepe,ICICI,ICICI,29.93,2025-08-23 12:04:21,dev-xm0jb3kjbw,28.74298,76.199769,payment,collect,210,1,1.0,0,0,1,travel
txn_1008387,7276063768@oksbi,6235270305@okaxis,SBI,AXIS,38.33,2025-10-03 16:58:42,dev-czvht3pzlj,28.259703,76.923389,payment,app,977,1,37.37,2,0,1,food_delivery
txn_1008388,8127648350@gpay,6806140995@upi,HDFC,PNB,24.38,2025-10-03 03:40:25,dev-vuvfpcxlyo,28.195359,78.055227,payment,app,26,1,23.2,0,0,1,bill_payment
txn_1008389,6080935356@bhim,7202731977@upi,HDFC,SBI,75.93,2025-10-02 04:04:33,dev-lmn7aah1tf,27.835884,76.478324,payment,app,188,0,40.99,0,0,1,bill_payment
txn_1008390,9190370304@gpay,9696200611@oksbi,ICICI,SBI,40.9,2025-08-26 21:28:54,dev-rrrklpixv4,29.215125,77.026465,payment,qr,455,1,17.91,0,0,1,others
txn_1008391,9644274209@paytm,9600757638@upi,KOTAK,AXIS,160.5,2025-08-20 23:07:08,dev-k52as3krqy,28.76323,77.168522,payment,qr,330,0,1.0,0,0,1,fashion
txn_1008392,7136914542@gpay,7943239233@bhim,IDBI,PNB,73.2,2025-08-14 07:51:48,dev-vv7rajk3x3,29.242808,77.062314,request,app,617,1,31.6,0,0,1,electronics
txn_1008393,7204168724@okbob,9329725264@upi,BOB,UTIB,75.96,2025-10-03 20:18:05,dev-xi2siwbael,27.410737,77.467028,payment,app,991,0,93.71,0,0,1,grocery
txn_1008394,7280065034@upi,9121811860@bhim,HDFC,SBI,85.11,2025-10-05 17:02:14,dev-1xyv7p1xqd,29.358411,76.857802,payment,app,1603,0,120.08,0,1,1,bill_payment
txn_1008395,6863100103@upi,8254557749@upi,HDFC,ICICI,120.88,2025-07-14 06:24:50,dev-hejd4dh8g8,27.777432,77.587183,request,app,1176,2,201.89,0,0,1,grocery
txn_1008396,6279366676@oksbi,8110305854@okidbi,SBI,IDBI,111.49,2025-10-05 12:30:52,dev-8pz747rbj8,28.244181,77.084687,payment,app,359,1,45.76,0,0,1,bill_payment
txn_1008397,7665422207@okkotak,6717552295@upi,KOTAK,BOB,425.0,2025-08-12 19:13:34,dev-a4hnvnwpeq,28.85835,77.21427,payment,app,171,2,597.76,0,0,1,others
txn_1008398,7405875258@upi,9875595985@okidbi,ICICI,IDBI,78.64,2025-10-02 04:00:48,dev-pux0c0uzq4,28.796016,76.342366,payment,qr,116,2,56.06,0,0,1,bill_payment
txn_1008399,7299299771@upi,8950531384@gpay,HDFC,ICICI,172.26,2025-10-05 14:38:41,dev-b4typbakvg,29.106155,77.282159,payment,qr,739,3,205.55,1,0,1,others
txn_1008400,9172211609@upi,9780589495@gpay,UTIB,IDBI,66.56,2025-09-15 00:40:06,dev-m5gepraqhv,28.32888,77.822284,payment,app,915,1,64.75,0,0,1,recharge
txn_1008401,7809354559@okutib,6145427562@upi,UTIB,HDFC,91.97,2025-09-20 08:23:07,dev-cfs277da6k,29.085744,77.025277,payment,app,178,1,136.66,0,0,1,utilities
txn_1008402,9948002401@upi,6071060905@okaxis,SBI,AXIS,22.46,2025-09-25 04:52:44,dev-ba1nqotoqu,28.739197,77.839722,payment,qr,727,1,37.24,0,0,1,bill_payment
txn_1008403,8405738649@upi,helpdesk6199@support,SBI,UTIB,1544.23,2025-09-17 05:10:32,dev-omxridyj2x,28.466544,77.428335,payment,qr,199,1,1.3,0,1,0,utilities
txn_1008404,8567648879@okhdfcbank,8265850193@bhim,HDFC,PNB,82.28,2025-09-22 07:46:44,dev-rb0nt5jj41,28.073628,77.222575,request,app,38,1,96.93,0,0,1,recharge
txn_1008405,7720256315@gpay,8927842151@upi,YES,HDFC,49.42,2025-08-04 12:58:03,dev-wxb8z8u19a,28.956864,77.256798,request,qr,17,2,41.7,0,0,0,utilities
txn_1008406,7513819927@amazonpay,6999774663@okutib,SBI,UTIB,49.44,2025-10-05 08:05:49,dev-tcz7jolfiu,28.956623,77.232761,payment,collect,41,1,59.96,1,0,1,bill_payment
txn_1008407,8833623516@upi,6038772977@upi,UTIB,ICICI,72.2,2025-10-03 14:56:43,dev-jkih2zpitn,28.839187,77.030858,payment,app,83,1,93.39,0,0,1,electronics
txn_1008408,9783083628@gpay,8838739505@upi,SBI,KOTAK,26.19,2025-10-01 08:03:09,dev-2wf00stcge,28.890104,77.151211,payment,app,650,2,43.66,0,0,1,food_delivery
txn_1008409,7438293673@oksbi,7083077367@okutib,SBI,UTIB,36.54,2025-10-06 19:43:57,dev-8mgj2f1guu,29.687242,76.539189,payment,app,189,0,28.19,0,0,1,food_delivery
txn_1008410,6005458975@okhdfcbank,8883905447@upi,HDFC,UTIB,141.53,2025-09-19 11:34:46,dev-6hfpbb63lx,28.183652,77.523824,payment,app,335,0,103.83,0,0,1,bill_payment
txn_1008411,8292855623@okhdfcbank,8839671586@bhim,HDFC,AXIS,120.94,2025-09-16 18:09:55,dev-zloizi3xsi,28.422349,76.270259,payment,app,65,0,123.89,0,0,1,grocery
txn_1008412,8870730870@paytm,8218901275@amazonpay,HDFC,ICICI,16.23,2025-10-06 12:44:20,dev-9ggm2myyoj,29.607688,76.892687,payment,app,264,1,14.87,0,0,1,bill_payment
txn_1008413,8516819555@gpay,7394049966@gpay,IDBI,YES,58.16,2025-07-21 05:34:19,dev-2t2ak6dt6c,28.993421,77.978992,payment,app,184,2,82.88,0,0,1,utilities
txn_1008414,7247573920@okpnb,8208517235@oksbi,PNB,SBI,18.1,2025-09-19 01:44:21,dev-piwhmuwhvd,29.195487,77.050257,payment,app,119,4,10.66,0,0,1,food_delivery
txn_1008415,8240151186@upi,7431542380@phonepe,SBI,ICICI,43.42,2025-10-03 06:14:27,dev-atlmu5a0rm,28.300858,77.864558,payment,app,199,4,68.97,0,0,1,bill_payment
txn_1008416,7953527835@okutib,6754234942@upi,UTIB,HDFC,47.7,2025-07-30 03:39:49,dev-h8vw5egqxu,28.119028,77.642647,payment,app,861,1,32.08,0,0,1,food_delivery
txn_1008417,6627798389@okhdfcbank,6848323272@upi,HDFC,YES,45.23,2025-08-02 15:08:50,dev-ay4e8tu0xh,29.19355,76.708799,payment,app,416,3,15.78,0,0,0,food_delivery
txn_1008418,9382270962@upi,6475666600@okkotak,SBI,KOTAK,26.55,2025-10-01 04:04:42,dev-7m8upzuyqj,28.662511,77.486201,payment,merchant_sdk,183,0,37.89,0,0,1,bill_payment
txn_1008419,8345753889@okaxis,7183300776@okicici,AXIS,ICICI,34.36,2025-09-26 18:22:44,dev-o20yfryfaf,29.231489,77.021691,payment,app,386,2,42.95,0,0,1,others
txn_1008420,7640210483@upi,6069652239@upi,ICICI,PNB,101.34,2025-08-20 23:24:55,dev-1kb7s21dch,28.460326,77.83473,request,app,1006,2,106.64,0,0,1,food_delivery
txn_1008421,7347977868@upi,8886739341@bhim,KOTAK,SBI,69.43,2025-09-26 02:47:50,dev-g7tzp8wjlp,29.057131,77.127393,payment,collect,223,2,60.15,0,0,1,recharge
txn_1008422,8835236596@okutib,7314940318@okpnb,UTIB,PNB,56.79,2025-10-01 02:06:26,dev-huyxj293z2,28.747507,77.087917,payment,app,202,1,96.72,0,1,1,travel
txn_1008423,7178119614@upi,8825546456@amazonpay,HDFC,BOB,50.46,2025-10-01 02:52:26,dev-lmjj8yd87p,28.14015,77.639724,payment,app,634,2,59.49,1,1,1,grocery
txn_1008424,7106489629@upi,7528731012@amazonpay,PNB,ICICI,55.92,2025-09-27 10:16:21,dev-v3d44b0ujh,28.324861,77.137444,request,app,1366,3,81.47,0,0,1,travel
txn_1008425,9933971316@okaxis,6020219164@paytm,AXIS,YES,285.36,2025-09-11 09:02:37,dev-6fp3cshnmj,28.452812,76.84032,payment,app,1069,1,316.8,0,0,1,electronics
txn_1008426,9621802137@okidbi,8036997799@upi,IDBI,PNB,27.31,2025-09-29 07:23:28,dev-pwoifgd3v5,29.33354,78.366517,payment,collect,304,0,46.35,0,0,1,grocery
txn_1008427,6120286383@amazonpay,7752008223@paytm,SBI,IDBI,78.37,2025-07-10 03:10:14,dev-l94554qxdf,28.478993,76.949581,payment,app,68,1,45.02,0,0,1,travel
txn_1008428,8926282233@oksbi,6391051773@okicici,SBI,ICICI,101.9,2025-09-30 17:26:05,dev-vq8q7qwoj3,28.005342,76.80199,payment,app,123,1,94.17,0,0,1,travel
txn_1008429,8025409754@upi,8143516446@amazonpay,YES,HDFC,342.73,2025-10-06 21:24:42,dev-2gbrv166cd,28.608251,76.781657,payment,app,91,2,227.95,0,0,1,others
txn_1008430,7754212099@paytm,9566720203@paytm,SBI,SBI,60.44,2025-10-05 10:32:04,dev-nfnzw4pfb0,29.183081,76.928847,payment,qr,210,1,1.0,0,0,1,fashion
txn_1008431,8711596393@okkotak,7371700282@okkotak,KOTAK,KOTAK,253.3,2025-09-28 19:20:35,dev-vqch59hozv,28.137204,77.594108,request,app,195,0,381.65,0,0,1,travel
txn_1008432,7840413878@okidbi,8088726507@okbob,IDBI,BOB,28.82,2025-10-02 11:49:25,dev-vhbpxytfw1,28.337847,77.387776,payment,merchant_sdk,248,3,30.84,0,0,1,utilities
txn_1008433,7126507732@upi,9327420811@gpay,BOB,PNB,101.32,2025-08-23 15:11:06,dev-qnsz07tzmy,28.508105,77.235016,payment,app,201,0,54.84,0,0,1,travel
txn_1008434,6554813149@amazonpay,9666073143@okutib,UTIB,UTIB,173.55,2025-10-03 18:29:16,dev-x2s1tae3rm,28.530553,76.851927,payment,app,1426,2,70.85,0,0,1,food_delivery
txn_1008435,7918348309@gpay,9178285471@upi,BOB,PNB,1212.3,2025-10-01 16:16:09,dev-m0iszvz9qx,29.48329,77.084263,payment,app,610,0,358.47,0,0,1,grocery
txn_1008436,9278490725@oksbi,6410011327@gpay,SBI,YES,58.96,2025-07-31 13:13:35,dev-ckqby7mf7m,27.73199,76.5272,payment,app,14,2,42.63,1,0,1,electronics
txn_1008437,7785471459@paytm,9285920828@upi,AXIS,SBI,23.23,2025-09-21 20:27:58,dev-yltr9ztcq5,29.076874,77.783125,request,app,245,1,27.13,0,0,0,electronics
txn_1008438,7820410770@upi,6192461412@upi,ICICI,ICICI,105.01,2025-08-26 04:39:10,dev-rliii91xur,28.60365,76.636923,request,app,216,0,139.65,0,0,1,utilities
txn_1008439,6893369484@upi,6666444818@upi,KOTAK,SBI,21.21,2025-09-29 07:40:54,dev-akn533yhwd,28.713762,77.200322,payment,app,129,2,25.09,0,0,1,others
txn_1008440,6630268046@upi,6926139350@okicici,AXIS,ICICI,107.04,2025-10-03 13:39:39,dev-e1ev79p3zb,27.686794,77.014476,payment,app,436,1,20.34,0,0,0,fashion
txn_1008441,8552399807@amazonpay,7729001187@oksbi,HDFC,SBI,127.85,2025-09-27 14:16:00,dev-pwz1ae0gir,28.309807,77.203412,payment,qr,53,1,124.79,0,0,0,food_delivery
txn_1008442,6296371341@upi,9839903970@amazonpay,SBI,UTIB,9.5,2025-10-04 10:21:09,dev-pak3oe53bu,28.831418,76.917163,request,app,411,0,6.06,0,0,1,bill_payment
txn_1008443,9519550286@upi,7970773495@okpnb,ICICI,PNB,39.95,2025-10-02 22:37:06,dev-890ka9h18f,29.894798,77.744761,payment,app,2622,3,26.11,0,0,1,others
txn_1008444,9528148383@okhdfcbank,6662405485@upi,HDFC,HDFC,38.37,2025-09-30 14:38:03,dev-2v99lpn3l5,29.230209,76.793809,payment,app,64,0,16.59,0,0,0,others
txn_1008445,8911417702@oksbi,8284975537@okhdfcbank,SBI,HDFC,31.82,2025-09-29 21:36:38,dev-uobf7g8ypg,28.591568,77.649445,payment,app,629,0,28.06,1,0,1,food_delivery
txn_1008446,9980144651@upi,8467195349@bhim,IDBI,UTIB,14.63,2025-09-19 04:31:45,dev-1jkamuu2p8,29.032579,77.217265,payment,collect,253,24,21.54,0,0,1,utilities
txn_1008447,7876870927@bhim,8623287780@phonepe,AXIS,BOB,48.33,2025-10-05 15:00:39,dev-f4ms6311ox,29.211304,77.148282,payment,app,609,3,67.65,1,1,1,recharge
txn_1008448,9442321970@paytm,8816495152@phonepe,HDFC,AXIS,149.59,2025-08-04 21:29:49,dev-kleosvjbcx,29.378051,77.019365,payment,app,1289,1,137.65,0,0,1,travel
txn_1008449,7507950693@paytm,7345934464@bhim,AXIS,SBI,49.47,2025-09-17 04:51:30,dev-oiwb8zl5cx,28.024379,77.901171,payment,app,284,1,31.45,0,0,1,utilities
txn_1008450,6126847829@upi,7956669093@okaxis,SBI,AXIS,137.04,2025-09-18 14:44:57,dev-icv76o7wqq,29.084985,77.248944,payment,collect,58,1,238.87,0,0,1,travel
txn_1008451,6970181841@oksbi,9061297094@okidbi,SBI,IDBI,22.43,2025-09-24 04:17:52,dev-6dx54tbzdb,28.65145,77.872511,payment,app,101,2,33.23,0,0,1,others
txn_1008452,7475446330@oksbi,6236687182@bhim,SBI,BOB,14.92,2025-09-20 00:50:49,dev-9xknwtturx,28.766351,76.297817,payment,app,297,1,10.82,0,0,1,grocery
txn_1008453,8839386787@gpay,9280956300@phonepe,SBI,IDBI,71.79,2025-09-21 22:52:14,dev-eczy9zq1p3,28.418654,77.079852,request,app,511,1,73.74,0,1,1,fashion
txn_1008454,8622022993@phonepe,6971996206@okpnb,SBI,PNB,2.04,2025-09-11 08:39:09,dev-u75kutfvwe,28.946477,76.579688,payment,app,6,2,2.25,0,0,0,travel
txn_1008455,9159213465@upi,9117729078@bhim,HDFC,PNB,32.41,2025-09-30 19:32:43,dev-hqxq1uj4hw,29.000942,76.750687,payment,app,414,2,3.57,0,0,1,grocery
txn_1008456,8497347354@okhdfcbank,7387606935@upi,HDFC,KOTAK,99.33,2025-09-30 02:57:03,dev-1s0zwycl9x,28.797168,76.707607,payment,app,355,2,42.31,0,0,1,fashion
txn_1008457,6803838562@upi,6823384164@okyes,SBI,YES,19.18,2025-09-07 16:44:09,dev-3ietmwu9he,27.983369,76.452162,payment,app,122,2,10.0,2,0,1,travel
txn_1008458,9406694007@oksbi,7276629795@gpay,SBI,BOB,41.74,2025-09-26 12:26:04,dev-f58p2i1t9w,29.241022,77.120779,payment,qr,490,1,50.41,0,0,1,bill_payment
txn_1008459,9608229688@paytm,9969546918@upi,YES,UTIB,59.14,2025-07-19 13:07:48,dev-84fzk8k2ey,29.096992,77.319438,request,collect,1279,3,58.13,1,0,1,food_delivery
txn_1008460,9252638605@amazonpay,6411416537@okhdfcbank,BOB,HDFC,20.0,2025-09-18 11:30:13,dev-ppgxawhicc,28.726807,77.578958,payment,app,159,0,35.62,0,1,1,recharge
txn_1008461,6378899810@phonepe,8790699302@upi,ICICI,UTIB,9.64,2025-10-01 00:53:04,dev-zkh69bqyca,28.093748,77.441971,payment,app,292,1,14.48,0,0,1,food_delivery
txn_1008462,7743966621@oksbi,9073123416@bhim,SBI,IDBI,273.22,2025-09-16 08:57:44,dev-n24yycyqbe,28.584557,77.082977,payment,app,258,0,436.19,0,1,1,travel
txn_1008463,9963657382@amazonpay,9603199099@upi,SBI,PNB,43.87,2025-10-04 04:39:02,dev-pg2xrd90tl,28.425404,77.713754,payment,app,770,0,40.64,1,0,1,fashion
txn_1008464,6698758723@bhim,9362662571@okbob,SBI,BOB,12.91,2025-10-05 12:04:35,dev-mpf087618s,28.345459,77.029394,payment,app,300,2,9.41,0,0,1,bill_payment
txn_1008465,8210043784@upi,8576896260@phonepe,PNB,KOTAK,73.84,2025-07-18 09:12:31,dev-uje6oajlwn,28.56692,77.494876,request,qr,178,2,116.42,0,0,1,travel
txn_1008466,8978277277@bhim,6899372946@gpay,KOTAK,ICICI,80.08,2025-10-01 21:27:34,dev-mvxxlo6g8h,28.155983,76.823029,payment,app,299,3,127.86,0,1,0,electronics
txn_1008467,9895353411@okidbi,6341827561@amazonpay,IDBI,UTIB,95.5,2025-08-15 15:56:03,dev-m3dn2wahkm,28.757844,77.592713,payment,qr,43,4,85.87,2,0,1,food_delivery
txn_1008468,9912616929@paytm,9405155107@upi,HDFC,SBI,32.48,2025-07-30 04:47:32,dev-jjzjuq1xlw,27.916069,76.765597,payment,app,103,0,39.94,0,0,1,grocery
txn_1008469,8015814345@upi,9819512105@upi,ICICI,YES,306.72,2025-10-01 18:30:18,dev-k3x0253o4z,29.146029,77.650691,payment,collect,61,3,395.43,0,0,1,fashion
txn_1008470,8600379075@oksbi,7933963906@okkotak,SBI,KOTAK,11.21,2025-07-31 16:23:21,dev-nmh7ajayjc,29.369689,77.637956,payment,app,32,1,21.68,0,0,1,food_delivery
txn_1008471,8801892182@upi,7740026046@bhim,AXIS,ICICI,4.24,2025-10-03 11:29:26,dev-1h1e1a53f4,29.94744,77.148756,payment,app,126,1,5.12,0,0,1,electronics
txn_1008472,7210099235@upi,8100282027@upi,ICICI,YES,12.89,2025-10-04 23:05:52,dev-0gurjzcdnr,28.429464,76.863596,payment,app,93,0,7.76,0,1,1,fashion
txn_1008473,8370742309@okhdfcbank,8424696346@gpay,HDFC,AXIS,7.19,2025-09-13 09:08:04,dev-4sbjt6391m,28.551849,77.036404,payment,app,95,3,1.65,0,0,1,recharge
txn_1008474,7218047148@okyes,6390791719@bhim,YES,YES,231.07,2025-07-25 02:21:36,dev-6c9ey0gvzu,28.884283,77.257202,request,app,204,0,152.73,0,0,1,travel
txn_1008475,8476237815@upi,9200379644@upi,SBI,KOTAK,52.78,2025-10-03 03:36:42,dev-2vlae101f7,28.38711,77.182714,payment,merchant_sdk,26,2,59.06,0,0,1,others
txn_1008476,6872587190@okaxis,8751488770@upi,AXIS,PNB,42.21,2025-08-17 23:05:52,dev-kfpchvh89q,28.427123,77.25119,payment,app,759,1,22.22,0,0,1,bill_payment
txn_1008477,7062045037@upi,6772005639@okutib,ICICI,UTIB,150.78,2025-10-01 06:36:46,dev-p8kgo0zyup,29.070417,76.725025,payment,app,91,0,245.54,0,0,1,recharge
txn_1008478,6913119247@upi,9998574080@okkotak,HDFC,KOTAK,50.54,2025-10-04 15:10:08,dev-wev78wh6gr,28.22725,77.488308,payment,app,68,0,86.24,0,0,1,electronics
txn_1008479,9981908683@upi,8774650854@oksbi,ICICI,SBI,30.94,2025-09-12 01:40:43,dev-8rei6dtv0n,27.853326,77.047221,payment,merchant_sdk,322,1,44.98,1,0,1,grocery
txn_1008480,8535438501@paytm,7539600581@gpay,SBI,ICICI,92.19,2025-10-05 08:37:42,dev-iagjp8evro,28.479053,76.532854,payment,app,64,2,147.35,1,1,1,grocery
txn_1008481,9204494935@upi,7606558414@okicici,SBI,ICICI,129.08,2025-09-28 17:27:33,dev-1liwbzeuqr,27.837393,76.996537,payment,app,64,0,115.24,0,0,1,bill_payment
txn_1008482,8969925724@upi,9257010693@okpnb,SBI,PNB,131.27,2025-09-20 12:53:58,dev-p4gjas72a3,28.244113,76.567939,payment,collect,1815,2,179.42,0,0,1,recharge
txn_1008483,8232661131@upi,8393775073@upi,SBI,HDFC,21.12,2025-09-07 03:28:20,dev-7102nc2hqs,28.336849,77.170902,payment,app,146,1,9.51,0,0,1,fashion
txn_1008484,8001834989@upi,7576143268@okbob,YES,BOB,7.44,2025-09-19 09:02:43,dev-uxrn01xx0l,29.113358,77.710128,request,merchant_sdk,40,0,2.99,0,1,1,utilities
txn_1008485,8160271454@upi,9420139147@okhdfcbank,SBI,HDFC,132.1,2025-09-23 21:36:05,dev-vve5fz5r8k,29.332214,77.916449,payment,qr,131,1,186.1,1,0,1,travel
txn_1008486,6588914797@bhim,8874837703@phonepe,SBI,PNB,51.15,2025-08-13 05:22:35,dev-ltxrr3tmsc,28.667277,76.216525,request,app,217,2,23.26,0,0,1,travel
txn_1008487,7178926959@okkotak,9920399902@upi,KOTAK,KOTAK,269.26,2025-07-28 12:40:13,dev-xznph2rgri,28.752692,76.365958,payment,collect,167,2,269.14,1,0,1,recharge
txn_1008488,8116803557@upi,7677784515@okaxis,PNB,AXIS,41.95,2025-09-30 15:17:11,dev-g856pq50i7,28.209098,77.434832,payment,app,66,2,37.2,1,0,1,travel
